"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"14,21\",\"54977\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"17,21\",\"54985\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"19,21\",\"54992\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"22,21\",\"55000\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"24,21\",\"55008\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"25,21\",\"55016\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"28,21\",\"55024\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"29,21\",\"55032\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"56,20\",\"55151\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"58,20\",\"55153\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"60,20\",\"55160\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"61,20\",\"55168\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"62,20\",\"55176\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"63,20\",\"55184\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"65,20\",\"55200\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"66,20\",\"55216\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"67,20\",\"55320\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"66,20\",\"55456\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"64,20\",\"55465\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"61,20\",\"55472\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"59,20\",\"55480\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"54,23\",\"55488\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"50,23\",\"55496\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"47,24\",\"55504\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"43,26\",\"55512\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"39,27\",\"55520\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"36,28\",\"55528\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"31,30\",\"55536\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"29,30\",\"55544\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"26,31\",\"55552\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"24,31\",\"55560\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"21,32\",\"55568\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"17,33\",\"55576\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"12,35\",\"55584\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"9,35\",\"55592\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"6,36\",\"55600\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"3,37\",\"55608\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"a1\",\"out\",\"55617\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"a0\",\"in\",\"55643\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"95,44\",\"55646\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"94,46\",\"55651\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"92,46\",\"55656\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"89,46\",\"55664\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"86,48\",\"55682\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"85,49\",\"55704\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"a0\",\"out\",\"55753\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b0\",\"in\",\"55827\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"81,1\",\"55828\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"81,2\",\"55840\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"80,4\",\"55857\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"79,5\",\"55872\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"79,8\",\"55888\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"78,9\",\"55909\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"78,10\",\"55928\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"77,11\",\"55936\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"76,12\",\"55952\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"76,13\",\"55960\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"76,14\",\"55968\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"75,14\",\"55976\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"75,15\",\"55984\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"74,15\",\"56000\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"73,17\",\"56024\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"72,17\",\"56040\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"72,18\",\"56048\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"71,18\",\"56072\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"70,20\",\"56104\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"70,21\",\"56162\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"69,21\",\"56178\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"69,22\",\"56192\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"69,23\",\"56216\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"68,24\",\"56248\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"67,24\",\"56312\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"67,25\",\"56360\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"67,26\",\"56376\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"66,26\",\"56424\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"66,27\",\"56480\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"68,27\",\"56920\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"70,27\",\"56928\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"72,27\",\"56936\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"73,27\",\"56944\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"75,27\",\"56952\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"77,26\",\"56960\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"78,26\",\"56968\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"80,26\",\"56976\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"82,26\",\"56984\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"84,26\",\"57000\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"86,26\",\"57008\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"91,26\",\"57016\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"95,26\",\"57024\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"b0\",\"out\",\"57033\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b1\",\"in\",\"57041\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"3,26\",\"57044\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"20,26\",\"57060\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"29,26\",\"57065\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"39,26\",\"57072\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"46,26\",\"57080\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"55,26\",\"57088\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"59,26\",\"57096\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"63,26\",\"57104\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"67,26\",\"57112\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"70,26\",\"57120\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"71,26\",\"57128\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"69,26\",\"59600\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"68,26\",\"59624\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"66,26\",\"59640\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"65,26\",\"59672\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"63,26\",\"59680\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"62,26\",\"59696\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"60,26\",\"59712\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"59,26\",\"59728\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"57,26\",\"59736\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"52,26\",\"59761\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"50,26\",\"59776\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"49,26\",\"59784\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"47,26\",\"59800\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"46,26\",\"59824\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"45,26\",\"59840\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"44,26\",\"59848\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"43,26\",\"59864\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"36,26\",\"59908\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"34,26\",\"59912\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"32,26\",\"59920\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"30,26\",\"59928\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"29,26\",\"59944\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"27,26\",\"59952\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"26,26\",\"59960\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"25,26\",\"59968\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"24,26\",\"59976\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"23,26\",\"59984\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"21,26\",\"59993\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"18,26\",\"60048\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"17,26\",\"60056\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"15,26\",\"60072\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"14,26\",\"60088\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"12,26\",\"60112\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"11,26\",\"60136\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"9,26\",\"60162\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"4,24\",\"60225\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"3,24\",\"60232\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"2,24\",\"60248\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"0,24\",\"60256\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"b1\",\"out\",\"60265\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b0\",\"in\",\"60363\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"94,22\",\"60363\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"93,22\",\"60368\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"92,21\",\"60384\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"b0\",\"out\",\"60532\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b1\",\"in\",\"60532\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"60,21\",\"60534\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"94,17\",\"60536\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"b1\",\"out\",\"60544\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b2\",\"in\",\"60545\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b2\",\"6,16\",\"60547\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b2\",\"28,16\",\"60552\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b2\",\"62,16\",\"60561\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b2\",\"90,16\",\"60569\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"b2\",\"out\",\"60576\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b3\",\"in\",\"60577\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b3\",\"14,16\",\"60579\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b3\",\"70,16\",\"60592\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b3\",\"98,16\",\"60600\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"b3\",\"out\",\"60608\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b4\",\"in\",\"60609\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b4\",\"12,16\",\"60611\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b4\",\"48,16\",\"60624\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b4\",\"65,16\",\"60633\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b4\",\"77,16\",\"60640\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b4\",\"88,16\",\"60648\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b4\",\"98,16\",\"60656\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"b4\",\"out\",\"60664\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"btn2\",\"Strategie 2\",\"60676\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"btn2\",\"Strategie 2\",\"60792\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"btn3\",\"Strategie 3\",\"60880\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"btn3\",\"Strategie 3\",\"60928\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""fertig\",\"fertig\",\"fertig\",\"61281\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""submit\",\"erwartung\",\"87\",\"80223\","-1"
"486","v2","","2_5x5_2.php","Minka","92.76.189.37","","2014-10-07 16:57:20",""onload\",\"body\",\"body\",\"212\","-1"
"486","v2","","2_5x5_2.php","Minka","92.76.189.37","","2014-10-07 16:57:20",""subject\",\"random\",\"1\",\"222\","-1"
"486","v2","","2_5x5_2.php","Minka","92.76.189.37","","2014-10-07 16:57:20",""order\",\"col\",\"0_1_2_3_4\",\"222\","-1"
"486","v2","","2_5x5_2.php","Minka","92.76.189.37","","2014-10-07 16:57:20",""order\",\"row\",\"1_0_2_3_4\",\"222\","-1"
"486","v2","","2_5x5_2.php","Minka","92.76.189.37","","2014-10-07 16:57:20",""events\",\"open_close\",\"1_1\",\"222\","-1"
"486","v2","","2_5x5_2.php","Minka","92.76.189.37","","2014-10-07 16:57:20",""mouseover\",\"btn5\",\"Strategie 5\",\"2632\","-1"
