"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b3\",\"56,31\",\"7330\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b3\",\"43,31\",\"7338\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b3\",\"30,31\",\"7346\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b3\",\"20,31\",\"7354\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b3\",\"9,31\",\"7362\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b3\",\"0,31\",\"7370\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mouseout\",\"b3\",\"out\",\"7378\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mouseover\",\"b2\",\"in\",\"7379\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"96,31\",\"7382\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"88,31\",\"7386\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"81,31\",\"7394\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"74,31\",\"7407\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"67,31\",\"7411\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"61,31\",\"7418\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"54,31\",\"7427\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"47,31\",\"7434\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"41,31\",\"7442\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"32,31\",\"7451\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"25,29\",\"7458\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"18,29\",\"7466\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"12,29\",\"7474\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"7,29\",\"7482\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b2\",\"2,29\",\"7490\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mouseout\",\"b2\",\"out\",\"7498\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mouseover\",\"b1\",\"in\",\"7507\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"96,29\",\"7507\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"89,29\",\"7520\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"79,29\",\"7524\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"70,29\",\"7530\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"63,29\",\"7538\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"57,29\",\"7546\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"51,29\",\"7554\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"46,29\",\"7562\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"42,29\",\"7570\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"38,29\",\"7578\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"35,29\",\"7586\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"31,29\",\"7594\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"29,29\",\"7602\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"26,29\",\"7610\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"23,29\",\"7618\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"21,29\",\"7626\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"15,29\",\"7654\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"11,29\",\"7658\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"8,29\",\"7674\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"5,29\",\"7682\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"3,29\",\"7690\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b1\",\"1,29\",\"7698\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mouseout\",\"b1\",\"out\",\"7707\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mouseover\",\"b0\",\"in\",\"7723\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"98,29\",\"7725\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"95,29\",\"7746\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"94,29\",\"7750\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"89,29\",\"7795\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"88,29\",\"7810\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"87,29\",\"7818\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"86,29\",\"7826\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"85,29\",\"7890\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"84,28\",\"7898\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"80,28\",\"7941\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mousemove\",\"b0\",\"79,28\",\"7954\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""fertig\",\"fertig\",\"fertig\",\"8079\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""mouseout\",\"b0\",\"out\",\"8098\","-1"
"463","v2","","4_4x4_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:34:00",""fertig\",\"erwartung\",\"16\",\"17321\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""onload\",\"body\",\"body\",\"66\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""subject\",\"random\",\"1\",\"75\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""order\",\"col\",\"0_1_2_3\",\"75\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""order\",\"row\",\"1_0_2_3\",\"75\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""events\",\"open_close\",\"1_1\",\"75\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mouseover\",\"d1\",\"in\",\"4563\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"56,47\",\"4563\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"54,44\",\"4564\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"53,42\",\"4566\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"51,37\",\"4568\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"50,34\",\"4570\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"47,27\",\"4575\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"46,23\",\"4576\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"45,20\",\"4578\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"44,17\",\"4580\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"44,12\",\"4582\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"43,9\",\"4585\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"42,5\",\"4586\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"d1\",\"42,1\",\"4588\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mouseout\",\"d1\",\"out\",\"4590\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mouseover\",\"c1\",\"in\",\"4593\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,49\",\"4594\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,39\",\"4599\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,35\",\"4600\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,32\",\"4602\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,29\",\"4604\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,25\",\"4606\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,21\",\"4608\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,18\",\"4610\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,15\",\"4612\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,12\",\"4614\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"41,9\",\"4616\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"42,6\",\"4618\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"42,4\",\"4620\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"c1\",\"42,1\",\"4622\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mouseout\",\"c1\",\"out\",\"4624\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mouseover\",\"b1\",\"in\",\"4628\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"44,49\",\"4629\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"45,45\",\"4633\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"46,42\",\"4635\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"46,41\",\"4636\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"47,39\",\"4638\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"48,37\",\"4640\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"48,35\",\"4642\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"49,33\",\"4644\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"50,31\",\"4646\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"51,30\",\"4648\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"52,28\",\"4650\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"53,26\",\"4652\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"53,25\",\"4654\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"54,24\",\"4656\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"55,23\",\"4658\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"56,22\",\"4660\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"57,20\",\"4662\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"58,18\",\"4666\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"59,18\",\"4668\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"59,17\",\"4670\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"60,17\",\"4672\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"60,16\",\"4674\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"61,16\",\"4676\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"61,15\",\"4678\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"62,14\",\"4680\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,14\",\"4682\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,13\",\"4686\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"64,13\",\"4690\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"64,12\",\"4702\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"65,12\",\"5220\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"66,12\",\"5250\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"67,12\",\"5280\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"66,12\",\"5506\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"65,12\",\"5512\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"64,12\",\"5526\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"64,11\",\"5532\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,11\",\"5550\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,10\",\"5572\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,9\",\"5580\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,8\",\"5586\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,7\",\"5588\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,6\",\"5592\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,5\",\"5596\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,4\",\"5598\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,3\",\"5602\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,2\",\"5604\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,1\",\"5606\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"63,0\",\"5608\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"b1\",\"62,0\",\"5610\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mouseout\",\"b1\",\"out\",\"5612\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mouseover\",\"a1\",\"in\",\"5622\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"61,49\",\"5623\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"61,48\",\"5624\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"61,47\",\"5626\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"60,45\",\"5628\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"59,43\",\"5633\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"58,41\",\"5635\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"58,40\",\"5636\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"58,38\",\"5638\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"57,37\",\"5642\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"57,35\",\"5644\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"56,34\",\"5646\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"56,33\",\"5648\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"56,31\",\"5650\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"56,30\",\"5652\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"56,29\",\"5654\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"55,27\",\"5656\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"55,26\",\"5658\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"54,24\",\"5660\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"54,23\",\"5664\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"54,21\",\"5666\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"54,20\",\"5670\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"54,19\",\"5672\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"53,18\",\"5674\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"53,17\",\"5676\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"53,16\",\"5678\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"53,15\",\"5680\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,14\",\"5684\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,13\",\"5686\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,12\",\"5688\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,11\",\"5692\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,10\",\"5698\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,9\",\"5700\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,8\",\"5706\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,7\",\"5714\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"52,6\",\"5720\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"51,6\",\"5808\","-1"
"484","v2","","4_4x4_2.php","Minka","92.76.189.37","","2014-10-07 16:56:25",""mousemove\",\"a1\",\"51,7\",\"5816\","-1"
