"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"51,34\",\"35110\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"50,34\",\"35129\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"49,34\",\"35133\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"48,34\",\"35157\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"47,34\",\"35173\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"46,34\",\"35186\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"45,34\",\"35197\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"47,34\",\"35301\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"49,34\",\"35309\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"53,34\",\"35319\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"61,34\",\"35324\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"72,34\",\"35332\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"84,32\",\"35341\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a1\",\"out\",\"35349\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a2\",\"in\",\"35358\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"11,32\",\"35361\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"28,32\",\"35370\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"47,32\",\"35373\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"66,32\",\"35382\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"87,32\",\"35389\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a2\",\"out\",\"35397\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a3\",\"in\",\"35398\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"0,32\",\"35401\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"19,32\",\"35405\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"38,32\",\"35417\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"59,32\",\"35421\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"74,32\",\"35429\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"89,32\",\"35437\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a3\",\"out\",\"35445\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a4\",\"in\",\"35453\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"11,32\",\"35454\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"37,32\",\"35476\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"48,32\",\"35478\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"57,32\",\"35485\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"66,32\",\"35493\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"73,32\",\"35501\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"77,32\",\"35509\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"83,32\",\"35517\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"87,32\",\"35525\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"93,32\",\"35536\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"99,32\",\"35540\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a4\",\"out\",\"35549\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"btn2\",\"Strategie 2\",\"35550\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"btn2\",\"Strategie 2\",\"36189\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a4\",\"in\",\"36239\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"97,37\",\"36241\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"88,37\",\"36250\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"79,35\",\"36253\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"72,33\",\"36261\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"62,32\",\"36269\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"57,30\",\"36277\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"49,30\",\"36285\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"41,28\",\"36303\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"37,28\",\"36309\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"33,28\",\"36317\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"31,28\",\"36325\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"30,28\",\"36333\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"29,28\",\"36357\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""click\",\"b4\",\"\",\"36874\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""click\",\"b4\",\"\",\"37433\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"27,28\",\"37613\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"24,28\",\"37621\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"22,29\",\"37635\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"18,29\",\"37638\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"15,30\",\"37645\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"11,30\",\"37653\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a4\",\"6,30\",\"37661\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a4\",\"out\",\"37669\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a3\",\"in\",\"37678\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"98,30\",\"37681\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"91,30\",\"37685\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"80,30\",\"37709\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"79,30\",\"37711\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"78,30\",\"37716\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"76,30\",\"37877\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"74,30\",\"37885\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"72,30\",\"37894\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"69,30\",\"37901\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"65,30\",\"37918\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"64,30\",\"37925\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"62,30\",\"37933\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"61,30\",\"37941\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"60,30\",\"37949\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""click\",\"b3\",\"\",\"38225\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""click\",\"b3\",\"\",\"38377\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""click\",\"b3\",\"\",\"38850\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""click\",\"b3\",\"\",\"39377\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"59,30\",\"39837\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"55,32\",\"39845\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"49,34\",\"39853\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"39,35\",\"39868\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"23,37\",\"39870\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a3\",\"6,37\",\"39877\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a3\",\"out\",\"39885\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a2\",\"in\",\"39887\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"91,40\",\"39890\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"72,40\",\"39903\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"51,42\",\"39905\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"32,42\",\"39909\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a2\",\"7,42\",\"39917\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a2\",\"out\",\"39925\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a1\",\"in\",\"39926\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"94,42\",\"39929\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"62,42\",\"39944\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"51,42\",\"39949\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"40,42\",\"39957\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"35,42\",\"39965\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"34,42\",\"39973\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"33,42\",\"39981\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"33,44\",\"41341\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"33,45\",\"41349\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"33,47\",\"41357\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"33,48\",\"41365\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"34,50\",\"41373\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a1\",\"out\",\"41381\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"b1\",\"in\",\"41423\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"38,2\",\"41423\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"39,4\",\"41429\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"40,6\",\"41437\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"41,8\",\"41445\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"42,10\",\"41453\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"42,13\",\"41461\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"43,14\",\"41469\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"45,19\",\"41485\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"46,21\",\"41493\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"47,23\",\"41501\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"47,24\",\"41509\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"48,26\",\"41517\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"49,27\",\"41525\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"49,28\",\"41533\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"50,29\",\"41541\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"51,30\",\"41550\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"51,31\",\"41557\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"52,32\",\"41565\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"52,33\",\"41573\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"53,35\",\"41581\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"54,36\",\"41589\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"55,37\",\"41597\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"56,38\",\"41605\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"57,40\",\"41618\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"58,41\",\"41621\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"59,42\",\"41629\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"60,43\",\"41637\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"60,44\",\"41645\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"58,45\",\"41861\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"54,47\",\"41869\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"48,50\",\"41877\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"b1\",\"out\",\"41885\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"c1\",\"in\",\"41913\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c1\",\"9,8\",\"41913\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"c1\",\"out\",\"41917\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"c0\",\"in\",\"41925\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"96,18\",\"41927\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"86,22\",\"41936\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"77,24\",\"41941\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"69,24\",\"41949\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"67,26\",\"41957\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"66,26\",\"41968\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"65,26\",\"41973\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"65,25\",\"43789\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"66,21\",\"43797\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"66,17\",\"43805\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"68,14\",\"43813\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"71,10\",\"43821\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"c0\",\"73,5\",\"43829\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"c0\",\"out\",\"43837\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"b0\",\"in\",\"43846\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b0\",\"79,50\",\"43849\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b0\",\"85,42\",\"43853\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"b0\",\"out\",\"43879\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"b1\",\"in\",\"43883\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"4,19\",\"43885\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"17,10\",\"43888\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"b1\",\"30,1\",\"43898\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"b1\",\"out\",\"43901\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a1\",\"in\",\"43903\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"42,48\",\"43906\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"57,37\",\"43909\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"70,26\",\"43925\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"83,15\",\"43926\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"96,8\",\"43933\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseout\",\"a1\",\"out\",\"43941\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mouseover\",\"a1\",\"in\",\"44433\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"95,3\",\"44433\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"89,7\",\"44437\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"83,12\",\"44445\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"78,13\",\"44453\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"74,16\",\"44461\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"70,18\",\"44469\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"66,19\",\"44485\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"64,19\",\"44487\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"63,20\",\"44493\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"61,20\",\"44501\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"60,21\",\"44509\","-1"
"506","v2","","1_5x5_2.php","sven","141.2.134.207","","2014-10-08 06:26:35",""mousemove\",\"a1\",\"59,21\",\"44533\","-1"
