"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""click\",\"e3\",\"\",\"2902\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"76,31\",\"2902\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"74,31\",\"2922\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"71,28\",\"2932\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"69,26\",\"2942\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"67,25\",\"2962\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"66,24\",\"2992\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"61,20\",\"3002\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"59,19\",\"3012\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"56,15\",\"3022\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"54,13\",\"3032\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"54,12\",\"3042\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"53,11\",\"3052\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"52,9\",\"3062\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"52,8\",\"3072\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"52,7\",\"3072\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"52,6\",\"3082\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"52,5\",\"3142\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"52,4\",\"3162\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"53,4\",\"3192\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"54,3\",\"3202\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"56,0\",\"3212\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseout\",\"e3\",\"out\",\"3222\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"60,49\",\"3242\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseover\",\"d3\",\"in\",\"3242\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"61,47\",\"3242\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"65,42\",\"3262\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"67,38\",\"3272\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"68,36\",\"3272\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"69,35\",\"3282\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"71,31\",\"3292\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"71,30\",\"3302\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"73,28\",\"3312\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"75,25\",\"3322\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"77,24\",\"3332\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"80,24\",\"3342\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"84,23\",\"3352\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"91,22\",\"3352\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d3\",\"97,22\",\"3362\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseout\",\"d3\",\"out\",\"3372\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"0,22\",\"3372\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseover\",\"d4\",\"in\",\"3372\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"12,22\",\"3382\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"25,22\",\"3392\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"36,23\",\"3392\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"48,25\",\"3402\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"56,27\",\"3412\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"69,28\",\"3422\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"81,29\",\"3432\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"d4\",\"94,31\",\"3432\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseout\",\"d4\",\"out\",\"3442\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseover\",\"btn4\",\"Strategie 4\",\"3442\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseout\",\"btn4\",\"Strategie 4\",\"3462\","-1"
