"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"a3\",\"\",\"5141\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"a4\",\"0 ; 0\",\"5142\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"22,32.279998779296875\",\"5148\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"30,32.279998779296875\",\"5159\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"35,32.279998779296875\",\"5170\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"36,32.279998779296875\",\"5180\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"39,32.279998779296875\",\"5269\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,32.279998779296875\",\"5273\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,33.279998779296875\",\"5729\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,35.279998779296875\",\"5739\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,36.279998779296875\",\"5752\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,38.279998779296875\",\"5772\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,39.279998779296875\",\"5784\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,40.279998779296875\",\"5795\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,41.279998779296875\",\"5805\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,42.279998779296875\",\"5817\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,43.279998779296875\",\"5827\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,44.279998779296875\",\"5838\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,46.279998779296875\",\"5860\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,47.279998779296875\",\"5882\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,48.279998779296875\",\"5915\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"41,49.279998779296875\",\"5981\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseout\",\"a4\",\"out\",\"6004\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"39,0.2800000011920929\",\"6080\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"a4\",\"\",\"6082\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"b4\",\"0 ; 0\",\"6082\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"37,1.2799999713897705\",\"6090\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"36,2.2799999713897705\",\"6100\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"35,4.279999732971191\",\"6111\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"34,5.279999732971191\",\"6144\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"32,5.279999732971191\",\"6155\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"28,6.279999732971191\",\"6166\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"21,7.279999732971191\",\"6177\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b4\",\"12,9.279999732971191\",\"6187\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseout\",\"b4\",\"out\",\"6199\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"b3\",\"94,10.279999732971191\",\"6211\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"b4\",\"\",\"6213\","-1"
