"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"24","","","3_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:45",""onload\",\"body\",\"body\",\"69\","-1"
"24","","","3_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:45",""subject\",\"random\",\"0\",\"79\","-1"
"24","","","3_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:45",""order\",\"col\",\"0_1_2\",\"79\","-1"
"24","","","3_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:45",""order\",\"row\",\"0_1_2\",\"79\","-1"
"24","","","3_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:45",""events\",\"open_close\",\"1_1\",\"79\","-1"
"24","","","3_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:45",""mouseover\",\"a2\",\"0 ; 216\",\"306\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"42.06999969482422,39.439998626708984\",\"9508\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"42.06999969482422,40.98999786376953\",\"9722\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"42.06999969482422,42.540000915527344\",\"9746\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"42.06999969482422,43.30999755859375\",\"9760\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"42.06999969482422,44.09000015258789\",\"9797\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"42.06999969482422,44.86000061035156\",\"9809\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"41.290000915527344,44.86000061035156\",\"9821\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"41.290000915527344,45.63999938964844\",\"9845\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"41.290000915527344,46.40999984741211\",\"9955\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"41.290000915527344,47.189998626708984\",\"9980\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"41.290000915527344,47.959999084472656\",\"9993\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"a2\",\"41.290000915527344,48.73999786376953\",\"10005\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"a2\",\"out\",\"10020\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"41.290000915527344,0.4899999797344208\",\"10055\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"b2\",\"in\",\"10057\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"41.290000915527344,2.0399999618530273\",\"10066\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.06999969482422,2.809999942779541\",\"10078\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.06999969482422,5.920000076293945\",\"10091\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.06999969482422,9.019999504089355\",\"10103\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.84000015258789,12.889999389648437\",\"10115\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.84000015258789,15.989999771118164\",\"10127\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.84000015258789,19.09000015258789\",\"10139\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.84000015258789,21.420000076293945\",\"10152\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.84000015258789,22.189998626708984\",\"10165\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.84000015258789,23.75\",\"10176\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.84000015258789,24.51999855041504\",\"10189\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"42.84000015258789,25.299999237060547\",\"10200\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"36.63999938964844,26.849998474121093\",\"10737\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"28.119998931884765,28.399999618530273\",\"10746\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"21.139999389648437,30.719999313354492\",\"10756\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"7.960000038146973,33.04999923706055\",\"10765\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"b2\",\"out\",\"10778\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"93.02999877929687,36.91999816894531\",\"10781\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"b1\",\"in\",\"10784\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"72.87999725341797,39.25\",\"10794\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"49.619998931884766,42.349998474121094\",\"10803\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"22.489999771118164,43.89999771118164\",\"10814\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"2.3299999237060547,45.45000076293945\",\"10827\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"b1\",\"out\",\"10841\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"95.15999603271484,45.45000076293945\",\"10843\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"b0\",\"in\",\"10847\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"85.08000183105469,45.45000076293945\",\"10850\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"74.22000122070312,45.45000076293945\",\"10863\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"64.1500015258789,45.45000076293945\",\"10875\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"54.84000015258789,45.45000076293945\",\"10890\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"47.869998931884766,45.45000076293945\",\"10901\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"43.21999740600586,44.68000030517578\",\"10912\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"40.88999938964844,44.68000030517578\",\"10925\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"38.56999969482422,44.68000030517578\",\"10937\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"36.23999786376953,43.89999771118164\",\"10949\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"35.46999740600586,43.119998931884766\",\"10961\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"34.689998626708984,42.349998474121094\",\"10973\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"33.90999984741211,42.349998474121094\",\"10986\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"33.13999938964844,41.56999969482422\",\"10998\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"32.36000061035156,40.79999923706055\",\"11025\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"32.36000061035156,40.02000045776367\",\"11036\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"32.36000061035156,39.25\",\"11047\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"32.36000061035156,38.46999740600586\",\"11096\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""click\",\"b0\",\"\",\"11491\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"32.36000061035156,38.46999740600586\",\"11498\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"33.90999984741211,39.25\",\"11649\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"37.02000045776367,39.25\",\"11660\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"40.88999938964844,40.02000045776367\",\"11673\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"46.31999969482422,40.02000045776367\",\"11685\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"50.96999740600586,40.79999923706055\",\"11697\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"54.84000015258789,40.79999923706055\",\"11710\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"58.71999740600586,41.56999969482422\",\"11723\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"65.69999694824219,41.56999969482422\",\"11734\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"73.44999694824219,41.56999969482422\",\"11747\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"82.75,41.56999969482422\",\"11759\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"89.72999572753906,41.56999969482422\",\"11771\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"93.5999984741211,41.56999969482422\",\"11783\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b0\",\"97.47999572753906,41.56999969482422\",\"11796\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"b0\",\"out\",\"11810\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"3.109999895095825,41.56999969482422\",\"11835\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"b1\",\"in\",\"11836\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"6.980000019073486,41.56999969482422\",\"11844\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"10.859999656677246,41.56999969482422\",\"11857\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"13.1899995803833,41.56999969482422\",\"11869\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"15.50999927520752,41.56999969482422\",\"11880\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"16.28999900817871,41.56999969482422\",\"11906\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"17.059999465942383,41.56999969482422\",\"12200\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"18.60999870300293,41.56999969482422\",\"12249\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"19.389999389648437,41.56999969482422\",\"12262\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"20.939998626708984,40.79999923706055\",\"12274\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"21.709999084472656,40.79999923706055\",\"12287\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"23.260000228881836,40.79999923706055\",\"12300\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"24.809999465942383,40.79999923706055\",\"12311\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"25.59000015258789,40.79999923706055\",\"12323\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"27.90999984741211,40.79999923706055\",\"12335\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"29.469999313354492,40.79999923706055\",\"12348\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"31.78999900817871,40.02000045776367\",\"12360\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"32.56999969482422,40.02000045776367\",\"12373\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"34.119998931884766,40.02000045776367\",\"12385\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"34.88999938964844,40.02000045776367\",\"12397\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"35.66999816894531,40.02000045776367\",\"12422\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"36.439998626708984,40.02000045776367\",\"12434\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""click\",\"b1\",\"\",\"13160\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"36.439998626708984,40.02000045776367\",\"13167\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"37.21999740600586,40.02000045776367\",\"13452\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"38.77000045776367,40.02000045776367\",\"13464\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"39.540000915527344,40.02000045776367\",\"13477\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"42.63999938964844,40.02000045776367\",\"13491\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"45.73999786376953,40.02000045776367\",\"13501\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"51.16999816894531,40.02000045776367\",\"13513\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"54.27000045776367,40.79999923706055\",\"13526\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"58.14999771118164,40.79999923706055\",\"13539\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"62.02000045776367,41.56999969482422\",\"13562\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"68.22000122070312,43.119998931884766\",\"13573\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"75.97999572753906,43.89999771118164\",\"13582\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"85.27999877929687,45.45000076293945\",\"13591\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"92.25999450683594,46.22999954223633\",\"13600\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b1\",\"99.22999572753906,47\",\"13615\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"b1\",\"out\",\"13625\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"4.089999675750732,49.32999801635742\",\"13638\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"b2\",\"in\",\"13640\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"b2\",\"out\",\"13652\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"51.369998931884766,47\",\"14374\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"b2\",\"in\",\"14380\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"52.14999771118164,43.119998931884766\",\"14386\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"54.46999740600586,38.46999740600586\",\"14398\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"55.25,36.14999771118164\",\"14409\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"55.25,35.369998931884766\",\"14421\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"55.25,34.599998474121094\",\"14433\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"56.02000045776367,34.599998474121094\",\"14446\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""click\",\"b2\",\"\",\"14631\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"56.02000045776367,34.599998474121094\",\"14633\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"55.25,34.599998474121094\",\"14717\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"54.46999740600586,34.599998474121094\",\"14729\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"52.91999816894531,36.91999816894531\",\"14740\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"49.81999969482422,40.02000045776367\",\"14753\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"b2\",\"43.619998931884766,45.45000076293945\",\"14766\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"b2\",\"out\",\"14779\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c2\",\"6.409999847412109,2.629999876022339\",\"14803\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"c2\",\"in\",\"14806\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"c2\",\"out\",\"14817\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"88.37999725341797,10.380000114440918\",\"14828\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"c1\",\"in\",\"14831\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"70.54999542236328,15.809999465942382\",\"14839\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"56.599998474121094,20.459999084472656\",\"14851\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"46.52000045776367,25.8799991607666\",\"14864\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"39.540000915527344,29.760000228881836\",\"14876\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"34.88999938964844,32.09000015258789\",\"14889\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"32.56999969482422,33.63999938964844\",\"14900\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"31.01999855041504,33.63999938964844\",\"14912\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"30.239999771118164,34.40999984741211\",\"14924\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"29.469999313354492,35.189998626708984\",\"14937\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"27.90999984741211,35.189998626708984\",\"15015\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"25.59000015258789,35.189998626708984\",\"15025\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"22.489999771118164,34.40999984741211\",\"15035\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"18.60999870300293,33.63999938964844\",\"15047\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"13.960000038146972,33.63999938964844\",\"15059\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"10.09000015258789,33.63999938964844\",\"15070\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"6.210000038146973,33.63999938964844\",\"15084\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c1\",\"3.109999895095825,33.63999938964844\",\"15096\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseout\",\"c1\",\"out\",\"15109\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c0\",\"94.37999725341797,35.189998626708984\",\"15123\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mouseover\",\"c0\",\"in\",\"15125\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c0\",\"85.08000183105469,36.73999786376953\",\"15132\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c0\",\"77.33000183105469,38.290000915527344\",\"15145\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c0\",\"71.1199951171875,39.05999755859375\",\"15157\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c0\",\"67.25,39.05999755859375\",\"15170\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c0\",\"64.1500015258789,39.84000015258789\",\"15182\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c0\",\"61.04999923706055,39.84000015258789\",\"15193\","-1"
"1242","","","3_3x3_2.php","","87.149.69.130","btn3","2014-10-14 11:14:38",""mousemove\",\"c0\",\"59.5,39.84000015258789\",\"15206\","-1"
