"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"63,1\",\"6358\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"63,2\",\"6360\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"63,3\",\"6363\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"63,4\",\"6366\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"63,5\",\"6368\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"62,5\",\"6371\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"62,6\",\"6373\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"62,7\",\"6374\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"62,8\",\"6378\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"62,9\",\"6382\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"62,10\",\"6387\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"61,11\",\"6389\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"61,12\",\"6393\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"61,13\",\"6398\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"61,14\",\"6402\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"60,14\",\"6404\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"60,15\",\"6406\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"60,16\",\"6413\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"60,17\",\"6417\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"60,18\",\"6421\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"60,19\",\"6426\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"60,20\",\"6431\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"60,21\",\"6433\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"59,22\",\"6437\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"59,23\",\"6442\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"59,24\",\"6448\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"59,25\",\"6450\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"59,26\",\"6453\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"58,26\",\"6455\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"58,27\",\"6459\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"58,28\",\"6461\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"57,29\",\"6468\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"56,29\",\"6473\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"56,30\",\"6477\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"55,30\",\"6483\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"55,31\",\"6485\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"55,32\",\"6491\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"54,32\",\"6493\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"53,32\",\"6498\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"53,33\",\"6507\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"52,33\",\"6511\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"51,33\",\"6542\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"50,33\",\"6553\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"49,33\",\"6557\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"49,32\",\"6559\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"48,32\",\"6560\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"47,31\",\"6564\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"46,31\",\"6567\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"45,31\",\"6571\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"44,31\",\"6574\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"43,30\",\"6577\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"42,30\",\"6580\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"41,30\",\"6582\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"40,30\",\"6584\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"39,30\",\"6585\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"37,29\",\"6588\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"36,29\",\"6590\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"34,28\",\"6592\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"33,28\",\"6593\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"32,28\",\"6595\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"31,28\",\"6597\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"29,28\",\"6599\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"27,28\",\"6601\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"26,28\",\"6603\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"24,27\",\"6604\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"23,27\",\"6606\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"21,27\",\"6608\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"19,27\",\"6610\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"17,27\",\"6612\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"15,27\",\"6614\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"14,27\",\"6615\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"12,27\",\"6617\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"10,27\",\"6619\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"8,27\",\"6621\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"6,27\",\"6623\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"5,27\",\"6625\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"3,27\",\"6626\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"2,27\",\"6628\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d3\",\"0,27\",\"6630\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mouseout\",\"d3\",\"out\",\"6632\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mouseover\",\"d3\",\"\",\"6640\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mouseover\",\"d2\",\"-227,5 ; -364\",\"6640\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"99,27\",\"6642\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"98,27\",\"6643\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"96,27\",\"6643\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"95,27\",\"6647\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"92,27\",\"6656\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"91,27\",\"6657\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"90,27\",\"6658\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"89,27\",\"6661\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"88,28\",\"6663\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"87,28\",\"6665\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"86,28\",\"6669\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"84,28\",\"6674\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"83,28\",\"6678\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"82,28\",\"6682\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"81,28\",\"6684\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"80,28\",\"6690\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"79,28\",\"6695\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"78,28\",\"6697\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"77,28\",\"6702\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"76,28\",\"6708\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"75,28\",\"6712\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"74,28\",\"6713\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"73,28\",\"6717\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"72,28\",\"6721\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"71,29\",\"6723\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"70,29\",\"6728\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"69,29\",\"6734\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"68,29\",\"6739\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"67,29\",\"6741\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"66,29\",\"6748\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"65,29\",\"6754\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"64,29\",\"6756\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"63,29\",\"6763\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"62,29\",\"6768\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"61,29\",\"6776\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"60,29\",\"6778\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"59,29\",\"6785\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"58,29\",\"6793\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"57,29\",\"6795\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"56,29\",\"6804\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"55,29\",\"6811\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"54,29\",\"6819\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"53,29\",\"6822\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"52,29\",\"6828\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"51,29\",\"6833\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"50,29\",\"6835\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"49,29\",\"6839\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"48,29\",\"6844\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"47,29\",\"6850\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"46,29\",\"6852\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"45,29\",\"6857\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"44,29\",\"6859\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"43,29\",\"6861\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"42,29\",\"6865\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"41,29\",\"6868\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"40,29\",\"6870\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"39,29\",\"6872\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"38,29\",\"6874\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"37,29\",\"6876\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"36,29\",\"6877\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"35,29\",\"6879\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"34,29\",\"6881\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"31,29\",\"6883\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"30,29\",\"6885\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"28,29\",\"6887\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"26,29\",\"6889\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"23,28\",\"6891\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"22,28\",\"6894\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"19,28\",\"6896\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"17,28\",\"6897\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"16,28\",\"6898\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"12,28\",\"6900\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"10,28\",\"6902\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"8,28\",\"6904\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"5,28\",\"6906\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"3,28\",\"6908\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"2,28\",\"6909\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d2\",\"0,28\",\"6911\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mouseout\",\"d2\",\"out\",\"6913\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mouseover\",\"d2\",\"\",\"6918\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mouseover\",\"d1\",\"-113,75 ; -364\",\"6918\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"99,27\",\"6918\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"97,27\",\"6924\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"92,27\",\"6925\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"90,27\",\"6926\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"89,27\",\"6928\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"88,26\",\"6930\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"87,26\",\"6931\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"85,26\",\"6933\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"84,26\",\"6935\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"83,26\",\"6937\","-1"
"596","v2","","4_4x4_2.php","JanDal","10.238.104.20","btn4","2014-10-07 12:15:11",""mousemove\",\"d1\",\"82,26\",\"6939\","-1"
