"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"69,47\",\"85560\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"72,47\",\"85568\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"74,46\",\"85576\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"76,45\",\"85584\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"79,43\",\"85592\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"78,43\",\"85801\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"77,43\",\"85809\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"75,43\",\"85816\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"72,43\",\"85824\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"71,43\",\"85832\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"69,43\",\"85849\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"68,43\",\"85864\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"67,42\",\"85872\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"65,42\",\"85880\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"60,41\",\"85888\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"58,41\",\"85896\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"54,41\",\"85904\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"48,40\",\"85912\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"43,39\",\"85920\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"38,39\",\"85928\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"33,39\",\"85936\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"26,39\",\"85944\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"19,39\",\"85952\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"14,39\",\"85960\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"5,39\",\"85968\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"2,39\",\"85976\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseout\",\"a2\",\"out\",\"85984\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"97,39\",\"86004\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a2\",\"\",\"86006\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a1\",\"180 ; 540\",\"86008\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"92,39\",\"86023\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"89,39\",\"86025\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"87,39\",\"86033\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"84,39\",\"86040\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"81,39\",\"86048\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"77,39\",\"86057\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"75,39\",\"86064\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"71,39\",\"86072\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"68,39\",\"86080\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"65,39\",\"86088\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"62,39\",\"86096\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"60,39\",\"86104\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"57,39\",\"86120\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"55,39\",\"86136\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"54,39\",\"86144\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"53,39\",\"86153\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"51,39\",\"86160\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"50,39\",\"86173\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"48,39\",\"86176\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"44,39\",\"86184\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"41,39\",\"86192\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"39,39\",\"86200\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"35,39\",\"86208\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"31,39\",\"86216\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"28,39\",\"86224\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"24,39\",\"86232\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"20,39\",\"86240\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"16,39\",\"86248\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"13,39\",\"86256\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"11,39\",\"86264\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"7,39\",\"86272\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"4,39\",\"86280\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"3,38\",\"86288\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"1,38\",\"86296\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseout\",\"a1\",\"out\",\"86304\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"96,38\",\"86321\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a1\",\"\",\"86322\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a0\",\"360 ; 360\",\"86324\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"87,38\",\"86337\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"83,38\",\"86348\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"78,38\",\"86352\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"74,38\",\"86360\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"72,38\",\"86368\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"70,38\",\"86379\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"69,38\",\"86385\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"66,38\",\"86393\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"64,38\",\"86401\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"62,38\",\"86408\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"60,38\",\"86420\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"59,38\",\"86424\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"58,38\",\"86448\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"59,37\",\"87112\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"64,37\",\"87120\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"70,36\",\"87128\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"77,35\",\"87136\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"81,35\",\"87144\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"85,34\",\"87152\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"90,31\",\"87160\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"92,31\",\"87169\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"95,30\",\"87176\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a0\",\"99,29\",\"87191\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseout\",\"a0\",\"out\",\"87200\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"2,29\",\"87306\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a0\",\"\",\"87308\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a1\",\"180 ; 540\",\"87310\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"4,29\",\"87316\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"6,29\",\"87327\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"7,29\",\"87330\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"10,29\",\"87340\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"12,29\",\"87352\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"13,29\",\"87360\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"14,29\",\"87376\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"16,29\",\"87392\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"17,29\",\"87401\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"19,29\",\"87408\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"22,29\",\"87421\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"24,29\",\"87424\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"27,29\",\"87433\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"31,29\",\"87440\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"34,29\",\"87448\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"36,29\",\"87456\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"38,29\",\"87464\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"41,29\",\"87472\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"42,29\",\"87480\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"45,29\",\"87488\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"46,29\",\"87496\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"48,29\",\"87512\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"49,29\",\"87520\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"50,29\",\"87536\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"51,29\",\"87568\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"52,29\",\"87584\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"53,29\",\"87602\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"54,29\",\"87612\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"55,29\",\"87616\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"57,29\",\"87626\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"62,29\",\"87644\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"65,29\",\"87648\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"67,29\",\"87656\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"69,29\",\"87664\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"72,29\",\"87672\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"73,29\",\"87683\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"74,29\",\"87688\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"76,29\",\"87696\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"77,29\",\"87704\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"80,29\",\"87712\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"81,29\",\"87720\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"83,29\",\"87728\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"86,29\",\"87736\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"88,29\",\"87744\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"92,29\",\"87752\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"95,29\",\"87761\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"98,29\",\"87768\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseout\",\"a1\",\"out\",\"87779\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"0,29\",\"87786\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a1\",\"\",\"87788\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a2\",\"0 ; 270\",\"87789\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"4,29\",\"87798\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"13,29\",\"87810\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"18,29\",\"87816\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"22,29\",\"87824\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"27,29\",\"87832\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"31,29\",\"87840\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"34,29\",\"87848\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"35,29\",\"87857\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"37,28\",\"87864\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"38,28\",\"87874\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"38,27\",\"87880\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"39,27\",\"87888\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"40,27\",\"87904\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"41,27\",\"87912\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"42,27\",\"87936\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"43,27\",\"87944\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"44,27\",\"87952\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"45,27\",\"87968\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"46,27\",\"87984\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"47,27\",\"88032\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"45,27\",\"88176\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"41,27\",\"88187\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"39,27\",\"88192\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"35,27\",\"88201\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"30,27\",\"88208\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"25,27\",\"88216\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"17,27\",\"88224\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a2\",\"7,27\",\"88232\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseout\",\"a2\",\"out\",\"88240\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"95,27\",\"88248\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a2\",\"\",\"88251\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mouseover\",\"a1\",\"180 ; 540\",\"88252\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"84,27\",\"88265\","-1"
"1300","","","2_3x3_2.php","","91.194.108.88","btn1","2014-10-15 16:39:39",""mousemove\",\"a1\",\"79,27\",\"88276\","-1"
