"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"70,13\",\"2981\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"70,11\",\"2997\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"70,10\",\"3021\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"70,13\",\"3211\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"70,14\",\"3212\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"71,14\",\"3220\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"71,15\",\"3228\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"72,16\",\"3236\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"72,18\",\"3245\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"74,19\",\"3253\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"75,20\",\"3260\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"77,22\",\"3269\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"77,23\",\"3277\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"79,24\",\"3285\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"80,24\",\"3293\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"80,25\",\"3301\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"84,26\",\"3347\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"86,27\",\"3349\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"86,28\",\"3357\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"87,28\",\"3365\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"87,29\",\"3373\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"87,30\",\"3397\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"88,31\",\"3421\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"88,32\",\"3429\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"88,33\",\"3437\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"85,43\",\"3499\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"a2\",\"84,47\",\"3505\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mouseout\",\"a2\",\"out\",\"3509\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"81,2\",\"3518\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"81,9\",\"3526\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"80,13\",\"3533\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"80,17\",\"3540\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"80,20\",\"3549\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"80,22\",\"3557\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"80,23\",\"3564\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"80,24\",\"3581\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"79,24\",\"3605\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"79,25\",\"3637\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"78,25\",\"3645\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"78,26\",\"3653\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"78,27\",\"3661\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"78,28\",\"3677\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"77,30\",\"3693\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"77,31\",\"3701\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"77,32\",\"3709\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"76,34\",\"3716\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"76,35\",\"3725\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"76,37\",\"3733\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"76,39\",\"3740\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"76,41\",\"3748\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"76,43\",\"3757\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"75,45\",\"3765\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"b2\",\"75,47\",\"3773\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mouseout\",\"b2\",\"out\",\"3781\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"73,1\",\"3805\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"73,3\",\"3809\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"72,5\",\"3813\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"71,6\",\"3829\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"71,9\",\"3837\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"70,9\",\"3844\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"69,9\",\"3852\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"69,10\",\"3860\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"68,10\",\"3877\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"67,12\",\"3885\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"65,12\",\"3893\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"65,13\",\"3900\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"64,14\",\"3909\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"63,15\",\"3917\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"62,16\",\"3941\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"60,17\",\"3941\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"60,18\",\"3957\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"59,19\",\"3965\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,19\",\"4005\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,17\",\"4109\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,16\",\"4117\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,13\",\"4125\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,10\",\"4132\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,7\",\"4140\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,5\",\"4149\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,3\",\"4157\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,2\",\"4165\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"57,1\",\"4173\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"58,1\",\"4237\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"59,1\",\"4253\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"62,3\",\"4260\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"64,5\",\"4269\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"68,9\",\"4277\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"73,15\",\"4284\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"79,22\",\"4293\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"86,27\",\"4301\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mousemove\",\"c2\",\"93,31\",\"4309\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mouseout\",\"c2\",\"out\",\"4317\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mouseover\",\"btn3\",\"Strategie 3\",\"4469\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""onclick\",\"btn3\",\"Strategie 3\",\"4677\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""mouseout\",\"btn3\",\"Strategie 3\",\"4869\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""fertig\",\"fertig\",\"fertig\",\"5437\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""fertig\",\"fertig\",\"fertig\",\"10441\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""fertig\",\"fertig\",\"fertig\",\"16609\","-1"
"1009","","","4_3x3_2.php","","87.160.185.66","btn3","2014-10-08 22:33:22",""fertig\",\"erwartung\",\"156\",\"25993\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""onload\",\"body\",\"body\",\"42\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""subject\",\"random\",\"0\",\"49\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""order\",\"col\",\"0_1_2\",\"49\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""order\",\"row\",\"0_1_2\",\"49\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""events\",\"open_close\",\"1_1\",\"49\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"c2\",\"156 ; 156\",\"829\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"94,39\",\"835\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"62,32\",\"854\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"53,29\",\"861\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"47,28\",\"873\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"45,28\",\"885\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"43,28\",\"899\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"42,28\",\"910\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"35,28\",\"1180\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"23,28\",\"1192\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"14,28\",\"1205\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c2\",\"2,28\",\"1218\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseout\",\"c2\",\"out\",\"1230\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"c2\",\"\",\"1232\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"c1\",\"156 ; 0\",\"1232\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"98,28\",\"1236\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"70,25\",\"1265\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"58,24\",\"1269\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"51,24\",\"1278\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"46,24\",\"1290\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"42,24\",\"1303\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"41,24\",\"1315\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"40,24\",\"1437\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"36,24\",\"1462\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"30,24\",\"1474\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"24,24\",\"1486\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"17,24\",\"1499\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c1\",\"7,24\",\"1512\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseout\",\"c1\",\"out\",\"1523\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"c1\",\"\",\"1524\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"c0\",\"156 ; 0\",\"1524\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"99,24\",\"1528\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"90,23\",\"1545\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"82,22\",\"1549\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"78,22\",\"1561\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"76,22\",\"1572\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"76,20\",\"1720\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"76,18\",\"1732\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"76,13\",\"1743\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"76,9\",\"1760\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"76,5\",\"1769\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"c0\",\"76,2\",\"1780\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseout\",\"c0\",\"out\",\"1793\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"c0\",\"\",\"1929\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"b0\",\"312 ; 104\",\"1929\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b0\",\"78,50\",\"1931\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b0\",\"82,48\",\"1940\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b0\",\"88,46\",\"1952\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b0\",\"97,44\",\"1965\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseout\",\"b0\",\"out\",\"1977\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"b0\",\"\",\"1978\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"b1\",\"0 ; 0\",\"1978\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"1,41\",\"1982\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"28,33\",\"2001\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"42,29\",\"2013\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"53,26\",\"2025\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"62,23\",\"2037\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"69,23\",\"2050\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"75,22\",\"2063\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"84,21\",\"2075\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b1\",\"94,21\",\"2086\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseout\",\"b1\",\"out\",\"2099\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"b1\",\"\",\"2120\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"b2\",\"0 ; 156\",\"2120\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"6,21\",\"2122\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"13,21\",\"2124\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"18,21\",\"2137\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"22,21\",\"2147\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"26,21\",\"2161\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"26,21\",\"2173\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"29,21\",\"2185\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"31,21\",\"2196\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"34,21\",\"2209\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"35,20\",\"2221\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"38,20\",\"2234\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"42,20\",\"2246\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"46,19\",\"2277\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"48,18\",\"2284\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"50,17\",\"2295\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"50,15\",\"2307\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"52,14\",\"2319\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"52,13\",\"2331\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"52,12\",\"2344\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"52,11\",\"2356\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"52,9\",\"2369\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"51,6\",\"2380\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mousemove\",\"b2\",\"50,1\",\"2393\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseout\",\"b2\",\"out\",\"2406\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"b2\",\"\",\"2447\","-1"
"1025","","","4_3x3_2.php","","95.223.246.16","btn3","2014-10-09 00:40:07",""mouseover\",\"a2\",\"0 ; 156\",\"2447\","-1"
