"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseout\",\"a0\",\"out\",\"1675\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"34.80999755859375,1.2799999713897705\",\"1699\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseover\",\"b0\",\"in\",\"1703\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"35.80999755859375,9.279999732971191\",\"1717\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"35.80999755859375,11.279999732971191\",\"1723\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"36.80999755859375,11.279999732971191\",\"1731\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"36.80999755859375,13.279999732971191\",\"1739\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"36.80999755859375,14.279999732971191\",\"1747\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"36.80999755859375,15.279999732971191\",\"1763\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""click\",\"a0\",\"\",\"1947\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"36.80999755859375,15.279999732971191\",\"1952\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"37.80999755859375,15.279999732971191\",\"1979\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"38.80999755859375,15.279999732971191\",\"1987\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"39.80999755859375,15.279999732971191\",\"2003\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"41.80999755859375,15.279999732971191\",\"2011\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"42.80999755859375,15.279999732971191\",\"2019\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"43.80999755859375,15.279999732971191\",\"2027\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"46.80999755859375,15.279999732971191\",\"2035\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"51.80999755859375,17.279998779296875\",\"2043\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"53.80999755859375,18.279998779296875\",\"2051\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"56.80999755859375,18.279998779296875\",\"2059\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"59.80999755859375,18.279998779296875\",\"2067\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"62.80999755859375,18.279998779296875\",\"2075\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"66.80999755859375,18.279998779296875\",\"2083\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"70.80999755859375,19.279998779296875\",\"2091\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"77.80999755859375,19.279998779296875\",\"2099\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"83.80999755859375,20.279998779296875\",\"2107\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"90.80999755859375,21.279998779296875\",\"2115\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"97.80999755859375,22.279998779296875\",\"2123\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseout\",\"b0\",\"out\",\"2131\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"1.4299999475479126,30.279998779296875\",\"2194\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseover\",\"b1\",\"in\",\"2197\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"5.429999828338623,31.279998779296875\",\"2207\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"8.429999351501464,31.279998779296875\",\"2211\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"9.429999351501464,32.279998779296875\",\"2227\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"10.429999351501464,32.279998779296875\",\"2259\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"12.429999351501464,32.279998779296875\",\"2396\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""click\",\"a1\",\"\",\"2438\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"12.429999351501464,32.279998779296875\",\"2443\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"13.429999351501464,32.279998779296875\",\"2507\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"15.429999351501464,31.279998779296875\",\"2517\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"16.43000030517578,31.279998779296875\",\"2525\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"19.43000030517578,30.279998779296875\",\"2534\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"21.43000030517578,29.279998779296875\",\"2539\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"26.43000030517578,26.279998779296875\",\"2549\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"28.43000030517578,25.279998779296875\",\"2555\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"29.42999839782715,23.279998779296875\",\"2563\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"30.42999839782715,22.279998779296875\",\"2571\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"32.43000030517578,20.279998779296875\",\"2579\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"33.43000030517578,18.279998779296875\",\"2587\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"34.43000030517578,16.279998779296875\",\"2595\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"35.43000030517578,14.279999732971191\",\"2603\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"35.43000030517578,11.279999732971191\",\"2611\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"37.43000030517578,9.279999732971191\",\"2619\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"38.43000030517578,7.279999732971191\",\"2627\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"38.43000030517578,5.279999732971191\",\"2635\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"39.43000030517578,1.2799999713897705\",\"2643\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseout\",\"b1\",\"out\",\"2651\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"40.43000030517578,48.279998779296875\",\"2677\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseover\",\"a1\",\"in\",\"2682\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"41.43000030517578,40.279998779296875\",\"2695\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"41.43000030517578,38.279998779296875\",\"2701\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"41.43000030517578,36.279998779296875\",\"2707\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"41.43000030517578,32.279998779296875\",\"2733\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"41.43000030517578,31.279998779296875\",\"2739\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"41.43000030517578,30.279998779296875\",\"2755\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"41.43000030517578,29.279998779296875\",\"2787\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""click\",\"b1\",\"\",\"2870\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"41.43000030517578,29.279998779296875\",\"2876\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"40.43000030517578,29.279998779296875\",\"2931\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"38.43000030517578,32.279998779296875\",\"2944\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"36.43000030517578,34.279998779296875\",\"2949\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"34.43000030517578,36.279998779296875\",\"2955\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"32.43000030517578,40.279998779296875\",\"2963\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"30.42999839782715,42.279998779296875\",\"2983\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"24.43000030517578,47.279998779296875\",\"2989\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"22.43000030517578,49.279998779296875\",\"2995\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseout\",\"a1\",\"out\",\"3004\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"14.429999351501464,1.2799999713897705\",\"3030\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseover\",\"b1\",\"in\",\"3035\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"4.429999828338623,8.279999732971191\",\"3047\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseout\",\"b1\",\"out\",\"3051\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"97.80999755859375,21.279998779296875\",\"3185\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseover\",\"b0\",\"in\",\"3189\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"95.80999755859375,21.279998779296875\",\"3199\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"94.80999755859375,21.279998779296875\",\"3203\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"93.80999755859375,21.279998779296875\",\"3211\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"91.80999755859375,21.279998779296875\",\"3219\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"90.80999755859375,20.279998779296875\",\"3227\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"89.80999755859375,19.279998779296875\",\"3235\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"87.80999755859375,19.279998779296875\",\"3243\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"87.80999755859375,18.279998779296875\",\"3251\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"85.80999755859375,18.279998779296875\",\"3259\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"85.80999755859375,17.279998779296875\",\"3267\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"84.80999755859375,17.279998779296875\",\"3323\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""click\",\"a0\",\"\",\"3549\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"84.80999755859375,17.279998779296875\",\"3559\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"84.80999755859375,16.279998779296875\",\"3611\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"84.80999755859375,15.279999732971191\",\"3627\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"84.80999755859375,14.279999732971191\",\"3635\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"84.80999755859375,13.279999732971191\",\"3643\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"84.80999755859375,11.279999732971191\",\"3659\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"84.80999755859375,9.279999732971191\",\"3667\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"85.80999755859375,7.279999732971191\",\"3675\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"85.80999755859375,6.279999732971191\",\"3683\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"85.80999755859375,3.2799999713897705\",\"3691\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"85.80999755859375,1.2799999713897705\",\"3699\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b0\",\"85.80999755859375,0.2800000011920929\",\"3707\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseout\",\"b0\",\"out\",\"3715\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"85.80999755859375,43.279998779296875\",\"3767\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseover\",\"a0\",\"in\",\"3771\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"85.80999755859375,37.279998779296875\",\"3782\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"84.80999755859375,35.279998779296875\",\"3787\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"84.80999755859375,34.279998779296875\",\"3795\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"83.80999755859375,33.279998779296875\",\"3802\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"83.80999755859375,32.279998779296875\",\"3811\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"83.80999755859375,31.279998779296875\",\"3819\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"83.80999755859375,30.279998779296875\",\"3843\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""click\",\"b0\",\"\",\"4189\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"83.80999755859375,30.279998779296875\",\"4200\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"84.80999755859375,30.279998779296875\",\"4243\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"86.80999755859375,30.279998779296875\",\"4251\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"89.80999755859375,30.279998779296875\",\"4259\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"92.80999755859375,29.279998779296875\",\"4267\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a0\",\"96.80999755859375,29.279998779296875\",\"4275\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseout\",\"a0\",\"out\",\"4283\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"1.4299999475479126,21.279998779296875\",\"4337\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseover\",\"a1\",\"in\",\"4341\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"6.429999828338623,21.279998779296875\",\"4349\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"9.429999351501464,21.279998779296875\",\"4355\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"12.429999351501464,21.279998779296875\",\"4363\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"16.43000030517578,21.279998779296875\",\"4371\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"19.43000030517578,21.279998779296875\",\"4379\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"23.43000030517578,21.279998779296875\",\"4387\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"26.43000030517578,21.279998779296875\",\"4395\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"31.42999839782715,21.279998779296875\",\"4403\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"33.43000030517578,21.279998779296875\",\"4411\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"36.43000030517578,21.279998779296875\",\"4419\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"38.43000030517578,21.279998779296875\",\"4427\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"40.43000030517578,21.279998779296875\",\"4435\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"42.43000030517578,21.279998779296875\",\"4443\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"43.43000030517578,21.279998779296875\",\"4451\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"44.43000030517578,21.279998779296875\",\"4459\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"45.43000030517578,21.279998779296875\",\"4507\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"45.43000030517578,22.279998779296875\",\"4579\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"45.43000030517578,23.279998779296875\",\"4587\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"45.43000030517578,24.279998779296875\",\"4594\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"45.43000030517578,28.279998779296875\",\"4613\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"45.43000030517578,31.279998779296875\",\"4620\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"a1\",\"45.43000030517578,34.279998779296875\",\"4627\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseout\",\"a1\",\"out\",\"4654\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"45.43000030517578,0.2800000011920929\",\"4660\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mouseover\",\"b1\",\"in\",\"4665\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"45.43000030517578,13.279999732971191\",\"4678\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"45.43000030517578,15.279999732971191\",\"4683\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"45.43000030517578,18.279998779296875\",\"4691\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"45.43000030517578,20.279998779296875\",\"4699\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"45.43000030517578,21.279998779296875\",\"4707\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"45.43000030517578,22.279998779296875\",\"4723\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"44.43000030517578,22.279998779296875\",\"4923\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"43.43000030517578,22.279998779296875\",\"4931\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"37.43000030517578,22.279998779296875\",\"4954\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"34.43000030517578,22.279998779296875\",\"4959\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"31.42999839782715,22.279998779296875\",\"4963\","-1"
"1136","v1","","4_2x2_2.php","Genie","10.238.110.227","","2014-10-10 15:31:27",""mousemove\",\"b1\",\"28.43000030517578,22.279998779296875\",\"4971\","-1"
